purchase_order_id,shipment_id,container_id,product_id,consignee_company_id,supplier_company_id,purchase_order_created_date,purchase_order_requested_cargo_ready_date,purchase_order_requested_delivery_date,booking_created_date,booking_cargo_ready_date,purchase_order_sku_count,purchase_order_sku_price,booking_sku_count,shipped_sku_count,shipped_sku_price
9620,308257,,1571143,678526,678629,2018-05-16 23:12:59.089531,2018-06-15,,2018-06-12 06:58:25.70148,2018-06-25,803,37.41,803,,
50872,592894,216635,3315874,730503,754553,2019-08-14 00:21:42.070812,2019-08-25,2019-10-06,2019-08-08 07:45:53.757494,2019-08-18,27,766.57,27,27,766.57
49619,614013,,3105771,683679,748633,2019-07-22 22:00:09.868221,2019-09-28,2019-11-23,2019-09-06 09:03:16.803,2019-09-28,717,7.72,717,,
7091,266982,,1383449,656536,668631,2018-03-22 07:58:15.907544,2018-05-13,2018-06-25,2018-05-02 02:56:09.087585,2018-05-12,246,12.47,246,,
5363,145129,,201734,546609,631676,2018-08-08 22:09:55.904795,2018-01-20,2018-03-03,2018-01-05 01:35:06.883664,2018-01-17,448,51.11,448,448,51.11
29772,507081,161305,1589386,546609,639363,2019-04-19 02:02:02.608049,2019-04-07,2019-05-10,2019-03-19 12:19:43.956509,2019-04-07,19769,18.62,19769,19769,18.62
55601,613056,,1589399,546609,639363,2019-09-11 02:01:24.833575,2019-09-25,2019-10-28,2019-09-05 11:30:39.230817,2019-09-25,7134,88.34,7134,,
38025,531344,,3005270,656536,702454,2019-05-08 12:55:52.550787,2019-04-30,2019-06-04,2019-05-14 05:17:03.075565,2019-05-20,49,30.10,49,,
9903,413212,,1582359,656536,668573,2018-07-17 06:39:34.841207,2018-09-15,2018-09-29,2018-09-11 09:14:52.966468,2018-09-16,369,15.55,389,389,16.96
9053,377622,,1841829,656536,668561,2018-07-31 11:19:16.093525,2018-08-30,2018-09-17,2018-08-16 05:30:37.823894,2018-08-16,138,17.29,138,,
5344,137590,,411706,546609,632221,2018-08-08 22:09:55.722527,2017-12-27,2018-02-07,2017-12-07 01:29:43.994474,2017-12-27,6590,1.50,6590,,
7230,329912,,1385768,656536,668587,2018-02-28 14:37:08.002404,2018-06-29,2018-08-10,2018-07-02 01:45:38.260641,2018-07-27,30,19.29,30,,
11552,389953,,1744549,656536,668660,2018-08-13 13:12:34.950456,2018-08-22,2018-09-05,2018-08-20 03:00:58.263532,2018-08-22,15,21.28,15,,
7647,333390,,1395902,656536,668631,2018-03-01 09:57:23.168792,2018-07-18,2018-08-29,2018-07-04 06:59:03.897603,2018-07-19,74,37.41,74,,
26230,503835,159401,2150437,546609,632221,2019-04-19 02:01:38.063313,2019-04-10,2019-05-15,2019-03-13 07:21:04.961387,2019-04-10,13443,4.33,13443,13443,4.33
9571,354582,,1563233,656536,668570,2018-05-15 14:47:01.399748,2018-08-22,2018-09-05,2018-07-23 07:24:54.474031,2018-08-02,20,19.54,20,,
26057,498249,160894,1078847,546609,631676,2019-04-19 02:03:33.573422,2019-04-08,2019-05-10,2019-03-01 02:34:54.517392,2019-04-04,439,47.16,439,439,47.16
52739,602606,,3107087,683679,748103,2019-08-14 20:00:20.113315,2019-10-12,2019-11-21,2019-08-22 03:20:28.711565,2019-09-25,512,13.29,512,,
51703,597714,,3105202,683679,735137,2019-08-12 14:00:16.966229,2019-09-28,2019-11-12,2019-08-15 06:12:35.01419,2019-09-28,563,131.37,563,,
6303,259709,,1024469,546609,649537,2018-08-08 22:08:43.326852,2018-05-15,2018-06-19,2018-04-24 04:58:25.555273,,2812,19.35,2812,2812,19.35
32057,527134,,2921564,656536,702454,2019-04-23 09:41:20.389576,2019-04-26,2019-05-06,2019-04-23 13:20:00.838772,2019-04-23,512,20.79,512,,
48484,580809,,3106453,683679,748415,2019-07-12 19:37:11.745814,2019-10-01,2019-10-01,2019-07-22 02:27:15.667269,2019-09-01,51,,51,,
46834,570773,221753,3106048,683679,748633,2019-07-16 16:23:04.14805,2019-09-07,2019-10-08,2019-07-05 03:01:39.433463,2019-09-03,3585,,2561,3585,1.80
42206,556160,,3105250,683679,748940,2019-07-16 16:23:07.680302,2019-08-24,2019-09-18,2019-06-12 21:51:01.985708,2019-08-13,2561,,2561,2561,23.21
12036,395834,109856,1063170,546609,631676,2018-11-09 18:53:03.987231,,2018-11-16,2018-08-23 07:58:13.384298,2018-09-27,879,39.96,879,879,39.96
48491,586440,222355,3179730,683679,748103,2019-07-17 17:40:26.028071,2019-09-14,2019-10-30,2019-07-30 08:23:23.873934,2019-08-30,666,50.18,666,666,45.91
46582,570304,216916,3106090,683679,751958,2019-07-11 02:43:01.568763,2019-09-28,2019-09-29,2019-07-04 04:11:57.877751,2019-08-23,3073,,1639,3073,13.49
4097,105078,,48921,546609,631676,2018-08-08 22:09:36.344884,2017-09-22,2017-11-03,2017-08-14 03:13:21.462554,2017-09-22,1107,28.00,1107,1107,21.06
18373,468271,,1335043,546609,654310,2019-06-09 20:35:09.377055,2019-01-14,2019-02-15,2018-12-24 03:50:50.918454,2019-01-14,1098,31.41,1098,,
10138,302386,,1589360,546609,631676,2018-08-08 22:08:47.156819,2018-07-01,2018-08-03,2018-06-06 07:52:15.6257,2018-06-28,439,44.19,439,439,44.19
12272,427586,117416,1215511,546609,639363,2018-12-06 03:02:10.612512,2018-10-25,2018-12-06,2018-10-09 09:56:21.249273,2018-10-25,6590,2.69,6590,6590,2.69
49637,584752,,3107412,683679,748394,2019-07-24 22:00:15.969467,2019-09-21,2019-12-01,2019-07-26 10:19:57.694321,2019-09-21,1024,49.83,1024,,
42178,555337,217885,3105568,683679,748741,2019-07-16 16:23:06.438157,2019-08-24,2019-09-30,2019-06-12 01:12:06.091377,2019-08-24,512,,512,512,139.09
39807,597848,,1529942,656536,666747,2019-05-20 13:28:59.275517,2019-08-15,2019-08-29,2019-08-15 08:30:45.366407,2019-08-16,724,6.65,724,719,6.65
42811,591191,,3177880,730503,751328,2019-07-31 23:55:08.103222,2019-08-05,2019-10-06,2019-08-06 10:34:59.324265,2019-08-12,3127,11.43,3127,,
46838,614013,,3105259,683679,749342,2019-07-16 16:23:04.79056,2019-09-28,2019-10-26,2019-09-06 09:03:16.803,2019-09-28,256,,512,,
34433,529203,177916,662687,546609,633728,2019-06-11 02:03:41.846105,2019-05-24,2019-06-28,2019-04-26 01:25:29.07315,2019-05-24,439,61.08,439,439,61.06
41520,551475,,3167073,656536,668561,2019-06-04 06:27:39.299312,2019-06-14,2019-06-28,2019-06-04 08:22:31.142837,2019-06-10,246,20.79,493,,
49625,585481,,3106079,683679,748739,2019-08-28 06:26:20.209356,2019-09-21,2019-10-06,2019-07-29 07:01:09.760898,2019-09-30,2305,98.83,2305,,
11053,372492,98638,77102,546609,639558,2018-09-26 02:03:25.37005,2018-08-30,2018-10-01,2018-08-06 11:12:38.97962,2018-08-30,659,22.60,659,659,22.60
7676,312585,,1396083,656536,668573,2018-04-06 08:15:34.685672,2018-06-21,2018-08-02,2018-06-15 06:03:56.913757,2018-06-21,562,16.46,562,,
6263,226355,,130727,546609,639194,2018-08-08 22:09:50.191844,2018-04-16,2018-05-28,2018-03-16 06:18:09.362594,2018-04-16,2214,3.00,2214,2214,3.00
9340,372158,,1541475,656536,668573,2018-07-30 10:53:46.338029,2018-08-06,2018-09-17,2018-08-06 08:33:32.028219,2018-08-06,473,14.13,473,,
52083,593809,,3107985,683679,749086,2019-08-07 18:00:15.280169,2019-10-05,2019-11-18,2019-08-09 08:10:57.719783,2019-10-17,35855,11.41,35855,,
4205,118968,,1161603,546609,639361,2018-08-08 22:09:34.067777,2017-10-25,2017-12-06,2017-10-05 08:46:44.28829,2017-10-23,6590,1.33,6590,,
14718,466714,,2248214,656536,702454,2018-12-20 07:20:43.951062,2018-12-25,2019-01-08,2018-12-20 08:53:08.321118,2018-12-25,118,20.62,118,,
42158,555317,,3106364,683679,748067,2019-07-11 02:43:03.458746,2019-08-24,2019-08-25,2019-06-11 08:05:12.192534,2019-07-17,246,,369,123,31.13
13960,441711,,2139823,656536,702454,2018-10-03 15:11:44.759049,2018-11-10,2018-12-13,2018-11-02 06:12:28.614568,2018-12-07,69,22.45,69,,
48479,580809,,3106491,683679,748415,2019-07-12 19:37:11.936217,2019-10-30,2019-10-30,2019-07-22 02:27:15.667269,2019-09-01,768,,768,,
6909,253141,,1161590,546609,639361,2018-08-08 22:09:08.931352,2018-05-07,2018-06-18,2018-04-17 04:24:21.694761,,3374,1.47,3374,,
43987,562204,,2964754,656536,747697,2019-06-19 14:39:32.747934,2019-06-18,2019-06-21,2019-06-21 06:58:12.01261,2019-06-21,404,23.28,404,,
14451,462003,131165,48788,546609,639362,2019-01-16 03:02:51.602587,2018-12-11,2019-02-05,2018-12-12 12:19:45.632883,2018-12-15,5272,2.74,5272,5272,2.72
46832,570931,,3107909,683679,748103,2019-07-16 16:23:03.658948,2019-09-15,2019-09-15,2019-07-05 07:23:57.960477,2019-08-17,51,,51,51,31.56
48485,586440,222355,3107575,683679,748103,2019-08-28 06:26:20.247258,2019-09-14,2019-09-25,2019-07-30 08:23:23.873934,2019-08-30,359,37.24,359,359,34.07
12879,440559,,2066513,656536,668660,2018-09-06 13:01:28.606807,2018-11-02,2018-11-16,2018-10-31 11:05:05.793922,2018-11-02,355,21.62,355,,
49623,614013,,3105850,683679,748633,2019-07-22 22:00:22.62144,2019-11-29,2019-11-29,2019-09-06 09:03:16.803,2019-09-28,154,7.26,307,,
11274,422865,,1702386,656536,666747,2018-07-12 11:01:17.697657,2018-10-06,2018-10-20,2018-09-28 06:40:26.702816,2018-10-05,10,4.99,10,,
49624,585467,,3106080,683679,748739,2019-07-22 22:00:24.718046,2019-09-21,2019-11-01,2019-07-29 08:35:43.033499,2019-09-26,2996,99.30,2996,,
10676,333543,,1024338,546609,631676,2018-08-21 02:08:43.992909,2018-08-13,2018-09-17,2018-07-04 09:07:12.569109,2018-08-08,6172,35.74,6172,6172,35.74
4911,126533,,538174,546609,633728,2018-08-08 22:09:33.801663,2017-12-06,2018-01-17,2017-10-31 06:37:59.455623,2017-12-06,769,39.31,769,769,39.30
15426,495880,,2354712,656536,668561,2019-01-14 07:46:52.24685,2019-02-27,2019-03-13,2019-02-25 09:37:17.127164,2019-02-28,355,23.28,355,,
26990,531519,174317,959099,546609,639362,2019-06-11 02:02:35.510469,2019-05-11,2019-06-22,2019-04-30 08:40:32.604198,2019-05-11,2240,10.79,2240,2240,8.10
35274,527825,,2987555,656536,702454,2019-04-24 07:59:56.112783,2019-04-30,2019-06-04,2019-04-24 07:44:18.558388,2019-04-30,49,19.12,49,,
12911,445363,,2067563,656536,668403,2018-09-07 11:40:22.755951,2018-11-16,2018-11-30,2018-11-09 08:51:49.807608,2018-11-16,74,43.82,74,,
8224,251718,,1024468,546609,649537,2018-08-08 22:09:38.273111,2018-05-17,2018-06-15,2018-04-16 05:55:06.613088,,6150,21.17,6150,,
42960,575281,211624,3176889,730503,751310,2019-06-20 20:06:44.477005,2019-08-12,2019-10-06,2019-07-12 03:33:17.301786,2019-08-11,240,1201.75,240,240,1201.75
42195,559601,201144,3105404,683679,748633,2019-07-16 16:23:06.692313,2019-08-03,2019-09-04,2019-06-21 09:45:00.743054,2019-07-31,1537,,1639,1537,2.35
28007,513663,,1589300,546609,631676,2019-04-19 02:04:16.188129,2019-05-10,2019-06-14,2019-04-01 06:55:58.800481,2019-05-03,944,26.80,944,,
55607,613038,,1589390,546609,639363,2019-09-11 02:01:31.205236,2019-09-23,2019-10-24,2019-09-05 11:15:27.63022,2019-09-23,2416,19.62,2416,,
26024,481870,157108,77102,546609,639558,2019-04-19 02:01:33.503047,2019-03-27,2019-04-26,2019-01-19 09:26:32.998666,2019-03-27,923,22.60,923,923,22.60
15540,470601,,2355620,656536,668561,2018-11-01 07:16:40.06347,2019-01-04,2019-02-15,2018-12-29 06:47:04.154775,2018-12-29,434,10.48,434,,
13482,455051,,2123957,656536,668631,2018-09-21 10:15:11.2688,2018-12-06,2018-12-20,2018-11-29 09:30:21.067677,2018-12-06,30,14.47,30,,
12438,438131,,2014921,656536,668573,2018-08-20 14:04:31.674994,2018-11-12,2018-11-26,2018-10-26 06:08:58.343488,2018-10-31,20,13.29,20,,
46834,570773,221753,3105729,683679,748633,2019-07-16 16:23:04.14805,2019-09-07,2019-10-08,2019-07-05 03:01:39.433463,2019-09-03,230,,2305,230,9.64
7774,293161,,1397274,656536,668631,2018-03-21 09:20:20.138057,2018-06-17,2018-07-29,2018-05-28 10:16:02.0406,2018-06-09,1094,25.44,1094,,
8812,292911,,68371,546609,632222,2018-08-08 22:08:43.737781,2018-06-15,2018-07-27,2018-05-28 06:46:09.80226,2018-06-15,7697,4.58,7697,7697,4.58
41688,580715,,48850,546609,639179,2019-08-27 02:02:16.060757,2019-07-30,2019-08-27,2019-07-20 10:24:37.228882,2019-07-30,6590,3.83,6590,,
26751,576482,,2719689,656536,668570,2019-04-01 12:20:23.797575,2019-08-01,2019-09-12,2019-07-18 15:46:14.825917,2019-07-22,2212,44.40,2212,,
26791,532568,,2147330,656536,668574,2019-03-29 14:14:43.603182,2019-05-15,2019-05-29,2019-05-02 05:35:27.00314,2019-05-15,867,14.47,867,,
14451,462003,131165,68373,546609,639362,2019-01-16 03:02:51.602587,2018-12-11,2019-02-05,2018-12-12 12:19:45.632883,2018-12-15,6590,0.84,6590,6590,0.84
34330,524311,,1806258,656536,668574,2019-04-16 06:39:55.49284,2019-04-30,2019-05-14,2019-04-18 06:24:00.438853,2019-04-30,30,21.62,30,,
36673,574370,,3194083,656536,668660,2019-07-16 15:16:05.674537,2019-07-17,2019-09-03,2019-07-11 03:13:43.981932,2019-07-17,39,17.63,39,,
14651,459325,,1215508,546609,639363,2019-01-16 03:03:03.544139,2019-01-05,2019-02-13,2018-12-07 08:20:25.273935,2019-01-05,6633,8.20,6633,6633,6.29
10299,420536,121442,1589402,546609,639363,2018-12-04 03:03:50.218559,2018-09-30,2018-11-05,2018-09-25 04:24:25.637271,2018-11-15,5658,30.60,5658,5658,30.60
36032,531344,,2926277,656536,702454,2019-04-30 05:49:48.536876,2019-04-30,2019-06-04,2019-04-30 02:55:44.115661,2019-05-10,99,31.59,197,,
4886,128648,,1161635,546609,639361,2018-08-08 22:09:26.260008,2017-12-04,2018-01-15,2017-11-07 03:57:32.043586,2017-11-24,6590,3.96,6590,,
9031,272928,,49075,546609,649537,2018-08-08 22:09:42.556545,2018-06-03,2018-06-29,2018-05-08 05:03:34.432594,2018-06-11,659,11.98,659,,
30901,546372,,2899190,656536,668561,2019-03-28 09:51:38.015388,2019-05-31,2019-06-14,2019-05-27 01:59:00.59406,2019-05-31,217,24.86,217,,
55602,613053,,1589386,546609,639363,2019-09-11 02:01:25.928858,2019-09-25,2019-10-28,2019-09-05 11:28:40.829488,2019-09-25,4832,18.06,4832,,
47673,590878,,3106135,683679,750718,2019-07-17 17:40:37.636593,2019-09-14,2019-10-02,2019-08-06 04:12:21.089789,2019-09-18,3043,66.64,3043,,
27996,523444,,961749,546609,633726,2019-04-26 02:01:08.269765,2019-05-01,2019-06-14,2019-04-17 04:48:06.638025,2019-05-01,12300,4.17,12300,,
43605,590950,,2948199,656536,702454,2019-07-05 08:51:50.351261,2019-08-15,2019-09-30,2019-08-06 06:28:17.460432,2019-08-08,163,30.76,163,,
24954,494391,157062,1215503,546609,639363,2019-04-20 02:00:21.317294,2019-03-31,2019-05-12,2019-02-21 00:39:48.931546,2019-03-31,13179,11.09,13179,13179,8.52
14776,448976,127585,101708,546609,639361,2019-01-16 03:02:57.456668,2018-12-13,2019-02-07,2018-11-16 08:43:38.301539,2018-12-06,2197,5.07,2197,2197,5.07
4886,128648,,1161604,546609,639361,2018-08-08 22:09:26.260008,2017-12-04,2018-01-15,2017-11-07 03:57:32.043586,2017-11-24,6590,1.67,6590,,
9310,333390,,1536968,656536,668631,2018-06-27 08:52:38.346839,2018-07-18,2018-09-06,2018-07-04 06:59:03.897603,2018-07-19,103,18.96,103,,
48491,586440,222360,3105295,683679,748103,2019-07-17 17:40:26.028071,2019-09-14,2019-10-30,2019-07-30 08:23:23.873934,2019-08-30,256,1.65,256,256,1.49
4467,121629,,48918,546609,633728,2018-08-08 22:09:30.863539,2017-11-24,2017-12-22,2017-10-16 06:41:46.936756,2017-11-24,483,29.14,483,483,29.13
27996,523444,,1024503,546609,633726,2019-04-26 02:01:08.269765,2019-05-01,2019-06-14,2019-04-17 04:48:06.638025,2019-05-01,7363,11.76,7363,,
26430,535625,,2937469,656536,668631,2019-05-17 09:33:08.772576,2019-05-16,2019-05-27,2019-05-08 05:54:15.423537,2019-05-17,202,9.15,192,,
27212,509133,,2355621,656536,668561,2019-02-26 10:41:53.932369,2019-03-30,2019-04-15,2019-03-22 08:25:01.71179,2019-03-27,148,10.48,148,,
46180,599874,,3423373,656536,668631,2019-06-28 11:54:34.218962,2019-08-20,2019-10-07,2019-08-19 08:14:31.048011,2019-09-02,15,23.61,15,,
18011,452577,5900,77091,546609,639558,2019-03-20 02:02:29.181128,2019-01-25,2019-03-08,2018-11-24 04:44:24.373851,2019-01-25,659,20.04,659,659,15.41
4554,127278,,1161545,546609,632221,2018-08-08 22:09:25.971857,2017-12-06,2018-01-17,2017-11-02 03:33:20.569923,2017-11-28,6590,2.20,6590,,
11586,399234,,1744523,656536,668660,2018-07-23 08:44:33.458288,2018-08-31,2018-09-14,2018-08-27 03:00:00.878267,2018-08-31,5,18.79,5,,
35214,554460,,2985369,656536,668561,2019-04-23 14:52:19.047982,2019-06-17,2019-07-01,2019-06-10 06:55:03.321929,2019-06-17,25,18.79,25,,
36984,570329,,3013438,656536,668561,2019-07-08 11:16:55.049728,2019-07-15,2019-08-30,2019-07-11 05:59:49.415438,2019-07-15,493,18.62,493,,
4254,122033,,1161532,546609,639361,2019-06-09 20:35:10.683981,2017-11-06,2017-12-18,2017-10-17 03:53:55.659924,2017-11-06,2240,1.43,2240,2240,1.43
7595,293161,,1395364,656536,668631,2018-03-01 08:18:55.173277,2018-06-16,2018-07-27,2018-05-28 10:16:02.0406,2018-06-09,434,33.92,434,,
42768,556280,190578,3177720,730503,751345,2019-06-14 22:35:17.418936,2019-06-25,2019-08-11,2019-06-12 08:13:32.63972,2019-06-13,1372,17.67,1372,1029,17.67
32080,527134,,2921626,656536,702454,2019-04-23 09:45:32.870208,2019-04-26,2019-05-06,2019-04-23 13:20:00.838772,2019-04-23,49,14.13,89,,
36345,542490,,1589362,546609,631676,2019-06-11 02:03:47.820227,2019-06-07,2019-07-15,2019-05-20 06:04:51.661144,2019-06-12,659,50.03,659,659,50.02
7565,333390,,1395386,656536,668631,2018-05-08 09:04:51.057605,2018-07-15,2018-09-01,2018-07-04 06:59:03.897603,2018-07-19,493,41.07,493,,
8387,259581,,1350770,546609,632221,2019-06-09 20:35:11.321292,2018-05-21,2018-07-02,2018-04-24 02:21:02.905893,,3295,2.48,6590,9884,2.48
48483,596848,,3105919,683679,749342,2019-07-23 18:00:22.323601,2019-10-12,2019-11-07,2019-08-14 08:27:05.507885,2019-10-20,1178,27.05,1178,,
36984,574459,,3013459,656536,668561,2019-07-08 11:16:55.049728,2019-07-15,2019-08-30,2019-07-11 05:59:49.415438,2019-07-15,296,18.62,296,,
12392,413310,,1063179,546609,639558,2019-01-17 03:01:29.625653,2018-10-05,2018-11-05,2018-09-11 12:30:05.863044,2018-10-31,395,69.52,1098,,
4266,122057,,542395,546609,633726,2018-08-08 22:09:33.547353,2017-10-27,2017-11-24,2017-10-17 06:18:01.760262,2017-10-18,19274,4.23,19274,19274,4.23
52778,595985,,3481219,730503,754553,2019-08-14 00:21:41.612445,2019-09-09,2019-10-20,2019-08-13 09:27:35.689052,2019-08-30,144,951.07,144,,
10182,409100,111016,1589375,546609,649537,2018-11-10 03:01:37.46704,2018-09-10,2018-10-18,2018-09-04 04:54:26.738227,2018-10-17,2443,14.25,2443,2443,14.25
15429,495880,,2362612,656536,668561,2019-02-25 10:42:25.521571,2019-03-01,2019-03-15,2019-02-25 09:37:17.127164,2019-02-28,15,16.55,15,,
12501,444785,,2025773,656536,668631,2018-08-23 13:39:50.803269,2018-11-16,2018-11-30,2018-11-08 13:12:22.785033,2018-11-16,39,26.27,39,,
26920,556255,,2726712,656536,702454,2019-02-19 12:45:23.462337,2019-06-20,2019-08-01,2019-06-12 07:56:38.295955,2019-06-20,163,26.94,163,,
50983,620745,,3315831,730503,754566,2019-08-14 00:21:41.398597,2019-09-23,2019-11-10,2019-09-17 02:03:25.312314,2019-09-20,41,844.53,82,,
8681,347788,,1451569,656536,668403,2018-04-11 12:39:32.715682,2018-06-10,2018-07-22,2018-07-17 05:51:09.344265,2018-07-20,39,21.87,39,,
36019,560584,,3003282,656536,668561,2019-04-29 15:07:43.006424,2019-06-24,2019-07-08,2019-06-19 06:56:31.573837,2019-06-24,44,22.03,44,,
36984,574459,,3013435,656536,668561,2019-07-08 11:16:55.049728,2019-07-15,2019-08-30,2019-07-11 05:59:49.415438,2019-07-15,25,18.62,25,,
14297,436763,,2015093,656536,668631,2018-10-31 07:48:37.473744,2018-11-03,2018-11-17,2018-11-06 05:25:30.986949,2018-11-10,108,30.60,108,,
8869,268668,,1110099,546609,631676,2018-07-18 17:22:40.451568,,2018-07-13,2018-05-03 08:22:43.989244,2018-06-07,659,46.78,659,659,46.78
47691,572704,,3107631,683679,749086,2019-07-16 16:23:02.908872,2019-08-31,2019-10-15,2019-07-09 07:25:00.391219,2019-09-12,277,,277,,
46601,570885,222412,3107390,683679,748394,2019-07-11 02:43:01.80055,2019-08-31,2019-10-07,2019-07-05 06:26:15.073347,2019-08-29,1024,,1024,512,43.55
26406,498265,165071,1024359,546609,631676,2019-04-19 02:03:44.861503,2019-04-22,2019-05-24,2019-03-01 02:45:42.116668,2019-04-18,659,21.68,659,659,21.69
56433,617947,,3106229,683679,748741,2019-09-11 16:00:20.792948,2019-12-07,2019-12-29,2019-09-12 03:07:52.821415,2019-12-07,102,46.57,102,,
42903,593090,,3176747,730503,751328,2019-07-31 23:55:06.406446,2019-09-02,2019-11-10,2019-08-08 11:27:08.062298,2019-08-19,2716,13.30,2716,,
11472,410578,102033,1740651,546609,639363,2018-10-10 02:02:09.046022,2018-09-10,2018-10-05,2018-09-06 02:22:22.108385,2018-09-10,1867,22.43,1867,1867,22.43
14659,456429,134124,1063184,546609,633728,2019-01-16 03:04:00.129195,2018-12-28,2019-02-01,2018-12-03 03:14:12.645028,2018-12-28,3611,56.81,3611,3611,56.80
42227,559601,201144,3105370,683679,748633,2019-07-16 16:23:06.599842,2019-08-03,2019-09-04,2019-06-21 09:45:00.743054,2019-07-31,1537,,2254,1537,4.43
6004,221203,,1124084,546609,639362,2018-08-08 22:09:32.839306,2018-03-19,2018-04-30,2018-03-09 09:02:30.227395,2018-03-19,2636,5.21,2636,2636,5.21
30028,529338,,2867301,656536,668403,2019-05-08 12:02:32.735629,2019-04-29,2019-05-07,2019-04-26 05:31:29.501193,2019-04-29,44,16.55,44,,
15757,474941,,2362893,656536,702454,2018-11-01 12:38:38.582989,2019-01-12,2019-02-16,2019-01-08 10:18:11.643048,2019-01-14,424,12.47,424,,
41056,550240,,1063170,546609,631676,2019-07-18 02:02:41.329753,2019-06-28,2019-08-02,2019-06-01 07:28:08.752636,2019-06-21,439,38.57,439,,
9174,354428,,1511301,656536,668573,2018-07-10 08:17:59.00709,2018-08-04,2018-09-21,2018-07-23 05:29:10.159371,2018-07-30,99,24.11,99,,
54789,607799,,3107670,683679,749086,2019-08-26 20:00:18.23552,2019-12-24,2019-12-24,2019-08-29 03:23:41.873254,2019-11-07,2561,4.63,2561,,
43144,609077,,3194223,656536,668631,2019-06-12 09:47:03.114207,2019-09-17,2019-11-04,2019-08-30 09:34:37.590252,2019-09-16,25,16.30,25,,
6310,272924,,1024473,546609,649537,2018-08-08 22:08:52.316003,2018-06-01,2018-07-06,2018-05-08 04:58:51.707656,2018-05-25,2434,75.14,2434,2434,75.14
46589,572019,,3106651,683679,748386,2019-07-16 16:23:04.017269,2019-08-31,2019-10-16,2019-07-08 11:41:48.46944,2019-08-31,410,,410,,
30114,526051,,2867200,656536,668631,2019-05-06 06:46:42.220486,2019-04-30,2019-05-13,2019-04-22 06:31:37.930071,2019-04-29,99,20.45,99,,
16947,447574,,2022545,656536,668631,2018-11-14 09:26:31.943144,2018-11-21,2018-11-28,2018-11-14 07:40:00.218993,2018-11-21,44,22.45,44,,
11049,419243,,1671956,656536,668574,2018-07-09 06:26:36.971905,2018-09-26,2018-10-10,2018-09-21 12:22:17.986136,2018-09-26,197,21.98,197,,
