shipment_id,container_id,container_type,container_size,volume_cbm,weight_kg,container_utilization
399494,99596,Dry,40 ft,16.95,5164.4,0.2522
476978,141745,Dry,40 ft,43.6,3168,0.6488
598616,229912,Dry,40 ft HC,62.32,7021.8,0.8211
583102,211516,Dry,40 ft,34.31,2258,0.5106
221872,61716,Dry,40 ft,30.24,4627.79,0.45
582015,213111,Dry,40 ft HC,70,6880,0.9223
414441,106481,Dry,45 ft HC,34,23161,0.3949
597801,220058,Dry,45 ft HC,73.872,3992.64,0.858
522650,167979,Dry,40 ft,20.76,2716.15,0.3089
102879,33475,Dry,20 ft,26.57,1993.1,0.8101
418182,120771,Dry,40 ft HC,66.54,2690,0.8767
598781,229966,Dry,40 ft,54.379,5948.1,0.8092
459181,133456,Dry,40 ft HC,58.84,7382.5,0.7752
564198,200140,Dry,40 ft HC,62.955,11733.26,0.8294
565389,204435,Dry,40 ft HC,51.025,6390.46,0.6723
433291,117827,Dry,20 ft,22.01,751.8,0.671
514369,161008,Dry,20 ft,20,2899.2,0.6098
568689,208835,Dry,40 ft HC,47.816,5227.2,0.63
586396,221150,Dry,40 ft,36.87,5216.5,0.5487
416749,109118,Dry,40 ft,50.15,1336,0.7463
598692,230502,Dry,40 ft,53.48,5853.5,0.7958
589124,226892,Dry,20 ft,23.64,15565,0.7207
164960,61171,Dry,40 ft HC,60.25,9792,0.7938
141762,53646,Dry,40 ft,53.95,6620.6,0.8028
465109,139752,Dry,40 ft HC,63.56,12912,0.8374
513656,170527,Dry,40 ft HC,66.75,8899,0.8794
529400,175563,Dry,40 ft HC,63.936,7523.69,0.8424
535448,176419,Dry,45 ft HC,75.083,10672.1,0.872
382218,114290,Dry,45 ft HC,35,24271,0.4065
595726,222349,Dry,40 ft HC,66.791,10675.62,0.88
222179,62813,Dry,40 ft HC,67.53,7320,0.8897
581956,208648,Dry,20 ft,12.96,2220,0.3951
577964,202513,Dry,20 ft,23.83,3568.05,0.7265
490296,149517,Dry,20 ft,16.69,2880.55,0.5088
391984,98186,Dry,40 ft,27.64,2888,0.4113
374835,97069,Dry,45 ft HC,38,25580,0.4413
602005,223972,Dry,40 ft,48.78,8797.6,0.7259
556160,213640,Dry,40 ft HC,40,19294,0.527
234986,65420,Dry,40 ft HC,61.995,19101.34,0.8168
566192,205094,Dry,40 ft HC,63.085,7085.09,0.8312
366595,93197,Dry,20 ft,18.33,3049.208,0.5588
566192,205095,Dry,40 ft HC,62.712,6834.92,0.8262
143941,54102,Dry,40 ft HC,30.24,1778.7,0.3984
538410,185292,Dry,40 ft HC,58.07,5046.15,0.7651
246446,68406,Dry,40 ft,40.02,4895,0.5955
473778,142976,Dry,40 ft,45,9496.2,0.6696
133732,47581,Dry,20 ft,22.61,1625.2,0.6893
588260,220899,Dry,40 ft,53.211,7518.4,0.7918
514229,163602,Dry,40 ft HC,65.82,14548,0.8672
550326,196847,Dry,40 ft HC,58.833,10868.25,0.7751
251946,68500,Dry,40 ft,42.796,6515.42,0.6368
364923,95695,Dry,40 ft,50,14185.1,0.744
604785,223759,Dry,40 ft,27.54,5905.55,0.4098
520517,172244,Dry,40 ft HC,58.723,6409.07,0.7737
476370,140685,Dry,20 ft,19.73,3550.23,0.6015
494559,153697,Dry,40 ft HC,62.931,7687.59,0.8291
227351,64492,Dry,40 ft HC,63.23,11936,0.8331
552262,184016,Dry,20 ft,23.91,2460,0.729
511427,166693,Dry,40 ft,52.731,6750.7,0.7847
598827,224541,Dry,40 ft HC,60.37,7140,0.7954
511427,166679,Dry,40 ft HC,62.33,6498,0.8212
601042,225811,Dry,20 ft,28.929,1000,0.882
395920,98738,Dry,40 ft HC,66.27,7890,0.8731
532479,172040,Dry,40 ft HC,56.47,3077.23,0.744
135515,52286,Dry,40 ft HC,64.17,5517.32,0.8455
95209,30052,Dry,40 ft HC,62.001,10430,0.8169
542490,185355,Dry,40 ft HC,66.18,6790,0.8719
507092,163071,Dry,40 ft HC,69.27,17639.56,0.9126
581051,210530,Dry,40 ft HC,65,3997,0.8564
604785,223756,Dry,40 ft,36.24,8228,0.5393
530395,171495,Dry,40 ft HC,66.262,10881.01,0.873
591934,225392,Dry,40 ft,55.205,5636.4,0.8215
502468,158013,Dry,40 ft HC,65.17,10515,0.8586
414022,106968,Dry,40 ft,24.48,2953.72,0.3643
520506,172316,Dry,40 ft,54.411,7020.82,0.8097
430321,117179,Dry,40 ft HC,65.78,6105.6,0.8667
529400,175556,Dry,40 ft,55.362,6712.91,0.8238
565443,201280,Dry,40 ft HC,70.63,12397.96,0.9306
576441,207170,Dry,40 ft,35.381,3030,0.5265
277245,75222,Dry,40 ft,32.3,3952.915,0.4807
338173,86044,Dry,40 ft HC,65.92,10004.69,0.8685
135573,48262,Dry,40 ft,34.73,1844.03,0.5168
436386,134722,Dry,45 ft HC,39,22736,0.453
415860,110703,Dry,40 ft,58.17,5043.3,0.8656
591191,214676,Dry,40 ft HC,59.54,5112.1,0.7845
274178,81854,Dry,40 ft HC,60.59,7894.5,0.7983
85348,26797,Dry,40 ft HC,63.9,5338.5,0.8419
251350,69263,Dry,40 ft,57.348,8440.5,0.8534
585170,214109,Dry,40 ft HC,64.36,5548,0.848
161245,56664,Dry,40 ft,25.04,2560,0.3726
457260,131049,Dry,40 ft,34.71,5136.4,0.5165
96059,29932,Dry,20 ft,19.44,1684.9,0.5927
499093,152540,Dry,40 ft,26.57,5554.2,0.3954
271532,74616,Dry,40 ft,25.8,3083,0.3839
420536,121442,Dry,40 ft HC,65.71,15832.32,0.8657
487246,150637,Dry,40 ft,43.73,3955.2,0.6507
592784,219237,Dry,20 ft,15.48,2174,0.472
524388,176067,Dry,40 ft HC,66.41,7558.5,0.875
309518,82304,Dry,40 ft,36.66,5772.4,0.5455
475572,139850,Dry,40 ft,25.17,2523.01,0.3746
503788,161975,Dry,40 ft,29.04,9380,0.4321
76238,21715,Dry,20 ft,21.3,4200,0.6494
475743,140459,Dry,20 ft,22.61,4002.52,0.6893
457367,134999,Dry,40 ft HC,65.83,6858,0.8673
493874,159344,Dry,40 ft HC,68,19228.39,0.8959
149346,56042,Dry,40 ft,31.68,4975.9,0.4714
492621,157107,Dry,40 ft HC,67.6,17342.88,0.8906
243088,67308,Dry,20 ft,17.03,1225,0.5192
566180,206053,Dry,40 ft HC,55.838,5954.2,0.7357
230869,63238,Dry,40 ft,53.689,7920,0.7989
285489,77806,Dry,20 ft,19.16,1580,0.5841
440956,124809,Dry,40 ft,54.32,5280,0.8083
357770,101986,Dry,40 ft HC,66.26,4580,0.873
230876,63750,Dry,40 ft,31.4,7840,0.4673
308142,81857,Dry,40 ft,59.28,5067.88,0.8821
605219,226620,Dry,40 ft HC,49.53,4107.01,0.6526
351199,89268,Dry,40 ft,23.7,4379.4,0.3527
145132,57551,Dry,40 ft HC,65.59,6117,0.8642
591001,226800,Dry,40 ft HC,65,18908,0.8564
340995,87518,Dry,40 ft,43.12,7952,0.6417
382213,112200,Dry,45 ft HC,36,23376,0.4181
399907,100233,Dry,40 ft,41.456,7851.2,0.6169
243090,68089,Dry,20 ft,26.07,1700,0.7948
318573,85887,Dry,40 ft HC,65.22,6306.3,0.8593
429818,112892,Dry,40 ft,29.51,2422.8,0.4391
320052,82873,Dry,40 ft,38.702,7282.16,0.5759
522706,174052,Dry,40 ft HC,60.27,4722.1,0.7941
372492,98638,Dry,40 ft HC,63.57,10143.23,0.8375
511574,164967,Dry,40 ft,45.6,6925.36,0.6786
506949,158240,Dry,40 ft,20.94,2361.5,0.3116
598781,229970,Dry,40 ft,56.55,5979.9,0.8415
411301,104669,Dry,40 ft HC,65.05,5175.6,0.857
550579,194170,Dry,40 ft,51.786,5855.49,0.7706
600749,227587,Dry,40 ft HC,65,2057,0.8564
555355,189563,Dry,40 ft,33.36,6350,0.4964
568685,208897,Dry,40 ft HC,67.76,7736.4,0.8928
381084,97459,Dry,40 ft HC,45.24,3372,0.596
164894,58236,Dry,40 ft,31.4,7840,0.4673
574592,206419,Dry,40 ft,42.283,2587,0.6292
57701,14350,Dry,40 ft,44.7,6654.2,0.6652
232557,71126,Dry,40 ft HC,70.29,10626,0.9261
462225,133623,Dry,45 ft HC,37,24760,0.4297
420721,114948,Dry,40 ft HC,56.14,15943.48,0.7397
157120,56438,Dry,40 ft,27.5,3591.63,0.4092
500261,155042,Dry,20 ft,17.5,5040.9,0.5335
563979,203247,Dry,40 ft HC,53.877,6521.43,0.7098
479791,143480,Dry,40 ft,27,5177,0.4018
448292,134500,Dry,20 ft,20.262,5724,0.6177
591860,223033,Dry,40 ft,54.859,6326.87,0.8164
518944,167497,Dry,40 ft,41.08,2673.4,0.6113
583698,209428,Dry,40 ft,44.16,6812,0.6571
598452,223361,Dry,40 ft HC,63.95,9163.64,0.8426
521608,170312,Dry,40 ft,57.61,4649.5,0.8573
503011,156887,Dry,40 ft,35,8997.4,0.5208
433800,118294,Dry,20 ft,24.9,5387.02,0.7591
573429,212380,Dry,40 ft,62.215,2180.62,0.9258
445145,123365,,20 ft,12.83,1761.5,0.3912
315244,90191,Dry,40 ft,45.88,9666,0.6827
439744,119746,Dry,20 ft,23.7,623,0.7226
358212,92368,Dry,40 ft,46.67,4887.15,0.6945
375755,93731,Dry,20 ft,13.85,2878.5,0.4223
433334,131625,Dry,45 ft HC,37,25138,0.4297
120135,45598,Dry,40 ft HC,64.17,6968.4,0.8455
254495,73542,Dry,40 ft HC,49.19,3834.27,0.6481
425309,115822,Dry,40 ft,55,10433.05,0.8185
427536,110604,Dry,40 ft,48.28,5930,0.7185
134754,49032,Dry,40 ft HC,63.62,4510,0.8382
395637,98772,Dry,40 ft HC,43.12,7952,0.5681
43911,9489,Dry,40 ft HC,41.55,6716.64,0.5474
590071,211399,Dry,20 ft,19.8,4635.4,0.6037
413763,103038,Dry,40 ft,11.16,2560,0.1661
384807,98721,Dry,40 ft HC,68.47,8609,0.9021
492885,150651,Dry,40 ft,47.66,6840,0.7092
555360,190213,Dry,20 ft,27.577,16538,0.8408
490241,149592,Dry,40 ft HC,63.875,8400,0.8416
160148,60164,Dry,40 ft HC,20.94,2947.7,0.2759
457197,130014,,40 ft,28.88,4774.69,0.4298
349551,94401,Dry,40 ft HC,66.07,8049.6,0.8705
585223,211592,Dry,40 ft,52.977,6098.1,0.7883
237120,64611,Dry,40 ft,36.663,6859.25,0.5456
333360,85106,Dry,40 ft,36.66,5772.4,0.5455
590974,223230,Dry,40 ft HC,65,16832.16,0.8564
134646,46961,Dry,40 ft,33.2,8176,0.494
225598,62935,Dry,40 ft HC,23.76,2810.23,0.313
456185,141359,Dry,40 ft HC,67.52,15357.43,0.8896
134229,48854,Dry,40 ft HC,58.51,4076.43,0.7709
238319,65938,Dry,20 ft,15.46,1070.46,0.4713
583828,216756,Dry,40 ft HC,60.37,7140,0.7954
384832,97705,Dry,40 ft HC,68.47,8609,0.9021
241751,67031,Dry,40 ft HC,46.123,4540.5,0.6077
571383,206185,Dry,40 ft HC,63.95,8926.16,0.8426
457331,132951,Dry,40 ft HC,64.48,7224.7,0.8495
135508,53609,Dry,45 ft HC,69.99,7419.84,0.8129
418348,110823,Dry,40 ft,31.11,2340,0.4629
461135,133208,Dry,40 ft,29.7,5254.91,0.442
99535,32039,Dry,40 ft HC,41.16,4967.05,0.5423
293026,79203,Dry,20 ft,16.52,1300,0.5037
335725,86094,Dry,40 ft,33.838,7410.66,0.5035
224136,83084,Dry,20 ft,29.03,4081,0.8851
138926,49692,Dry,40 ft HC,62.72,3934.032,0.8264
457320,135782,Dry,40 ft HC,64.03,7471.8,0.8436
262802,71561,Dry,40 ft HC,45.5,3366.35,0.5995
451702,130224,Dry,40 ft HC,61.09,5879.1,0.8049
148487,55485,Dry,40 ft,44.43,6457.37,0.6612
592962,229593,Dry,40 ft HC,67.38,6673,0.8877
440995,119849,Dry,20 ft,18.2,1727.13,0.5549
398684,98520,Dry,40 ft,36.66,5700.4,0.5455
492608,153541,Dry,40 ft HC,68.39,19045.2,0.9011
382218,114289,Dry,45 ft HC,35,24261,0.4065
485924,146532,Dry,40 ft,33.53,830,0.499
302345,80210,Dry,40 ft HC,63.94,6176,0.8424
572909,150023,Dry,20 ft,19.63,2039,0.5985
520509,171094,Dry,40 ft HC,64.37,7257,0.8481
511427,166690,Dry,40 ft HC,62.329,7336.5,0.8212
521858,173491,Dry,20 ft,20.7,4921.06,0.6311
460178,133230,Dry,40 ft HC,52.82,14801.76,0.6959
457278,137561,Dry,40 ft HC,65.79,6780.6,0.8668
506239,160146,Dry,40 ft HC,69.732,9114.3,0.9187
521266,174576,Dry,40 ft,48.114,1155,0.716
542579,178837,Dry,40 ft,44.16,6812,0.6571
413102,106555,Dry,20 ft,27.66,4100,0.8433
546286,186754,Dry,40 ft,57.34,6419.32,0.8533
374835,97077,Dry,45 ft HC,39,25994,0.453
110920,35928,Dry,40 ft HC,67.33,5206.5,0.8871
135210,47754,Dry,40 ft HC,69.55,14400,0.9163
560781,198940,Dry,40 ft HC,59.56,7051.4,0.7847
315242,90190,Dry,40 ft,54.51,9695,0.8112
128172,48717,Dry,40 ft HC,63.96,5210.4,0.8427
370773,100670,Dry,45 ft HC,68,41694,0.7898
524364,171750,Dry,40 ft HC,67.88,7247.8,0.8943
421331,110955,Dry,20 ft,22.75,1862.14,0.6936
554590,194528,Dry,20 ft,26.2,14536,0.7988
555106,196442,Dry,40 ft HC,65.768,7437.8,0.8665
125948,44781,Dry,40 ft HC,64.74,7635.6,0.853
572712,180017,Dry,20 ft,16.68,3014.121,0.5085
591909,219504,Dry,40 ft,57.15,7936.87,0.8504
413312,112107,Dry,40 ft HC,64.99,10584,0.8563
590956,221488,Dry,40 ft HC,65,17891.24,0.8564
541439,184685,Dry,40 ft,56.244,6497.31,0.837
46443,10476,Dry,20 ft,27.94,4799.4,0.8518
536495,178657,Dry,40 ft,51.09,7056.9,0.7603
593582,222186,Dry,40 ft HC,65,2030,0.8564
484432,149755,Dry,45 ft HC,36,24764,0.4181
511427,166694,Dry,40 ft,52.42,6403,0.7801
524509,168329,Dry,40 ft,43.554,3650,0.6481
568685,208896,Dry,40 ft HC,66.906,7862.4,0.8815
598702,227487,Dry,20 ft,25.95,2892,0.7912
309518,82305,Dry,40 ft,36.66,5328.445,0.5455
286073,75552,Dry,20 ft,23.328,3020.08,0.7112
395626,97521,Dry,40 ft,38.96,7700,0.5798
362739,93095,Dry,40 ft,45.288,8360,0.6739
445332,123854,Dry,40 ft,15.768,2534.122,0.2346
243569,65963,Dry,40 ft HC,62.96,4955.15,0.8295
237120,64608,Dry,40 ft,36.663,4996,0.5456
321617,85987,Dry,20 ft,16.2,2786.8,0.4939
558668,195429,Dry,40 ft HC,66.83,9960,0.8805
530688,174662,Dry,20 ft,8.345,1975.5,0.2544
595018,221818,Dry,40 ft,52.783,6085.86,0.7855
94123,29355,Dry,40 ft,34.92,2794.4,0.5196
309507,81585,Dry,20 ft,14.4,1232.736,0.439
374835,97070,Dry,45 ft HC,38,25595,0.4413
40962,9966,Dry,40 ft,46.78,2542.5,0.6961
458144,133165,Dry,40 ft,36.36,3194.17,0.5411
339929,88577,Dry,20 ft,22.5,2239.48,0.686
78162,23098,Dry,40 ft HC,62,5777,0.8169
607296,226387,Dry,40 ft HC,40,4022,0.527
164907,59193,Dry,40 ft,53.689,7920,0.7989
591934,225386,Dry,40 ft HC,61.588,7953,0.8114
135531,53610,Dry,40 ft HC,66.42,6092,0.8751
537502,178426,Dry,40 ft HC,70.53,10147.5,0.9292
458674,133532,Dry,40 ft,30.64,2764.5,0.456
375343,95917,Dry,20 ft,15.84,1387.2,0.4829
592894,216636,Dry,40 ft HC,65,4384,0.8564
327003,84216,Dry,40 ft,27.64,2888,0.4113
398660,99827,Dry,40 ft HC,34.291,7234.75,0.4518
155763,56436,Dry,40 ft,36.66,4897.25,0.5455
157120,56442,Dry,40 ft,36.66,5772.4,0.5455
551258,195844,Dry,40 ft HC,65.25,8683.24,0.8597
251329,70490,Dry,20 ft,29.59,3530.38,0.9021
494660,152236,Dry,45 ft HC,68.581,10478,0.7965
438962,118676,Dry,40 ft HC,57.83,15027.25,0.7619
595895,221896,Dry,40 ft HC,64.39,8516,0.8484
514416,139014,Dry,40 ft,24.91,5743.6,0.3707
591959,224474,Dry,40 ft HC,62.814,6957.58,0.8276
601951,221018,Dry,40 ft,45.52,8209.6,0.6774
530362,171859,Dry,40 ft,14.658,1638.45,0.2181
550236,196740,Dry,40 ft HC,47.67,5350,0.6281
438866,115988,Dry,40 ft HC,52.34,14787,0.6896
520506,172268,Dry,40 ft HC,55.815,5979.89,0.7354
591728,216549,Dry,40 ft HC,61.43,7290,0.8094
557645,198980,Dry,40 ft,51.072,5014.98,0.76
465926,138603,Dry,40 ft,34.37,9215.8,0.5115
221871,61214,Dry,40 ft,28.8,4104.8,0.4286
145721,54784,Dry,40 ft HC,61.71,5061.61,0.813
547941,189456,Dry,40 ft,52.756,5412.8,0.7851
554616,202621,Dry,20 ft,18.6,10412,0.5671
472128,137905,Dry,40 ft,31.68,4462.48,0.4714
573986,204821,Dry,20 ft,20.05,2065.15,0.6113
275792,73917,Dry,40 ft,36.66,6754.807,0.5455
492617,157110,Dry,40 ft HC,68.15,16621.72,0.8979
502601,173609,Dry,40 ft HC,65.15,12146.4,0.8584
247506,72187,Dry,40 ft HC,63.257,19102.3,0.8334
105083,36255,Dry,40 ft HC,62.92,6025.2,0.829
557649,199122,Dry,40 ft HC,55.89,5579.28,0.7364
591734,223475,Dry,40 ft HC,66.4,9752,0.8748
571458,211701,Dry,40 ft HC,52.22,5996.7,0.688
408678,100514,Dry,20 ft,15.84,3722.23,0.4829
145724,53288,Dry,20 ft,18.289,2467.72,0.5576
309513,81850,Dry,40 ft,36.66,5772.4,0.5455
124689,46416,Dry,20 ft,14.55,1112.42,0.4436
91502,29020,Dry,40 ft HC,59.55,6563.42,0.7846
243148,78349,Dry,40 ft HC,69.98,14910.1,0.922
451834,127480,Dry,40 ft,52.5,5605.4,0.7813
135520,50875,Dry,40 ft HC,67.51,6278.55,0.8895
485924,146531,Dry,40 ft,35.002,920,0.5209
462225,133624,Dry,45 ft HC,37,24790,0.4297
488842,148082,Dry,40 ft HC,44.717,4768,0.5892
569644,199208,Dry,40 ft,50.608,4687.36,0.7531
138043,48833,Dry,40 ft HC,65.86,4686.04,0.8677
439787,127234,Dry,40 ft HC,65.1,6539.5,0.8577
273075,76531,Dry,40 ft,56.49,4197.6,0.8406
469897,142971,Dry,40 ft HC,68.85,1788.28,0.9071
135518,49758,Dry,40 ft HC,68.61,6151.6,0.904
525110,177456,Dry,40 ft HC,68.39,19187.8,0.9011
146790,54369,Dry,40 ft,39,5930,0.5804
512777,164158,Dry,40 ft,49.811,13326.15,0.7412
507546,171272,Dry,40 ft HC,64.48,4860,0.8495
464973,133724,Dry,40 ft HC,50.88,4610,0.6704
393739,99490,Dry,40 ft HC,53.33,3655.6,0.7026
237503,67862,Dry,40 ft,47.652,1309.5,0.7091
593864,214858,Dry,45 ft HC,61.635,10681.548,0.7159
264215,72857,Dry,40 ft,56.5,5488,0.8408
110576,42600,Dry,40 ft HC,63.63,5159.6,0.8383
572699,230394,Dry,40 ft HC,9.96,19488,0.1312
497789,45921,Dry,40 ft,55.19,4114.8,0.8213
546288,186863,Dry,40 ft,56.8,6629.2,0.8452
542417,179814,Dry,40 ft HC,65.11,16720,0.8578
287083,77259,Dry,40 ft,43.12,7952,0.6417
414106,109854,Dry,40 ft HC,65.18,7829.48,0.8588
511425,167583,Dry,40 ft HC,63.411,7942.34,0.8355
134213,46471,Dry,40 ft,33.2,8176,0.494
417444,109045,Dry,40 ft HC,65.81,7700,0.8671
550579,194165,Dry,40 ft,42.66,4141.8,0.6348
608360,230172,Dry,45 ft HC,68,47866,0.7898
478255,142690,Dry,45 ft HC,76.822,11198.9,0.8922
230186,66937,Dry,40 ft HC,71.49,15034.26,0.9419
569644,199202,Dry,40 ft,51.628,6396.47,0.7683
282733,76957,Dry,40 ft HC,62.343,17488.79,0.8214
134051,48629,Dry,40 ft HC,64.42,8757.92,0.8487
234733,66348,Dry,20 ft,15.48,1855.11,0.472
125939,44771,Dry,40 ft HC,63.34,6674.5,0.8345
588260,220902,Dry,40 ft HC,64.025,7823.92,0.8435
464328,136867,Dry,40 ft HC,64.84,4930,0.8543
447226,147750,Dry,20 ft,23.3,3242,0.7104
225414,66025,Dry,40 ft HC,65.2,9646,0.859
259589,80214,Dry,40 ft HC,67.74,9122.5,0.8925
482065,144475,Dry,40 ft HC,59.06,3372.2,0.7781
588848,217545,Dry,20 ft,21.737,1141.05,0.6627
288546,76234,Dry,40 ft,36.66,5772.4,0.5455
414108,109415,Dry,40 ft HC,64.2,5107.5,0.8458
273085,76995,Dry,20 ft,26.82,2134.4,0.8177
259719,72202,Ventilated,40 ft HC,65.17,12817,0.8586
558429,197313,Dry,40 ft HC,67.74,8188.3,0.8925
511533,167550,Dry,40 ft HC,66.81,6720,0.8802
522754,168034,Dry,40 ft,35.946,6631.14,0.5349
595603,221402,Dry,40 ft,42.372,7445.9,0.6305
481872,154182,Dry,40 ft HC,64.33,10491.85,0.8476
477190,142696,Dry,20 ft,19.01,2088.96,0.5796
471400,137280,Dry,20 ft,15.93,3520.68,0.4857
230017,63246,Dry,40 ft,18.51,1864.89,0.2754
369966,93099,Dry,40 ft,33.12,4665.32,0.4929
413759,104948,Dry,40 ft,11.16,2560,0.1661
329362,88935,Dry,40 ft HC,66.861,5255.34,0.8809
397272,99814,Dry,40 ft,36.66,5700.4,0.5455
141274,50954,Dry,40 ft,36.66,6244.39,0.5455
588980,221778,Dry,40 ft HC,65,2045,0.8564
563972,202083,Dry,20 ft,26.18,2819.74,0.7982
563976,202358,Dry,40 ft HC,63.17,6876.94,0.8323
588088,217161,Dry,40 ft HC,62.288,12521.6,0.8207
373863,95453,Dry,40 ft HC,65.81,7532,0.8671
443449,124030,Dry,40 ft HC,45.552,4367.5,0.6002
268672,79026,Dry,40 ft HC,63.09,5244,0.8312
104804,34738,Dry,40 ft HC,64,5528.4,0.8432
547930,189460,Dry,40 ft,51.63,4864.9,0.7683
541610,183102,Dry,40 ft HC,64.48,6031.22,0.8495
513517,159497,Dry,40 ft,58.76,2429.18,0.8744
438866,115986,Dry,20 ft,20.26,5724,0.6177
348211,92192,Dry,40 ft,50.14,1485,0.7461
563979,203251,Dry,40 ft HC,53.413,5196.14,0.7037
230879,63613,Dry,40 ft,33.2,8262.4,0.494
39114,9098,Dry,40 ft,47.88,4920,0.7125
496414,152526,Dry,20 ft,13.03,2824.15,0.3973
492887,149854,Dry,20 ft,21.2,3070,0.6463
421346,110338,Dry,40 ft,33.12,5159.95,0.4929
508351,165468,Dry,40 ft HC,66.96,6448.4,0.8822
446174,130394,Dry,40 ft,48.8,9333,0.7262
571460,211765,Dry,40 ft HC,53.976,6090.8,0.7111
580756,216500,Dry,40 ft HC,64.31,16518.47,0.8473
457335,135779,Dry,40 ft HC,60.9,8106,0.8024
460370,131768,Dry,20 ft,14.4,3366.19,0.439
348211,92194,Dry,40 ft,50.14,1492.5,0.7461
557828,195133,Dry,40 ft,36.83,2526.9,0.5481
556209,206852,Dry,20 ft,28.03,12666,0.8546
511427,166691,Dry,40 ft HC,62.267,8049.1,0.8204
519705,165318,Dry,40 ft HC,62.528,14742.1,0.8238
567898,119249,Dry,40 ft HC,2278.151297,15502.51305,30.0152
570450,208885,Dry,40 ft HC,68,5772,0.8959
493878,159330,Dry,40 ft HC,64.53,20517.12,0.8502
147586,55812,Dry,20 ft,26.71,1546.08,0.8143
529400,175558,Dry,40 ft,54.925,5749.85,0.8173
385111,95525,Dry,20 ft,25.783,4593.89,0.7861
529407,175325,Dry,40 ft,54.25,6653.21,0.8073
566178,205069,Dry,40 ft HC,63.078,6792.1,0.8311
163905,57760,Dry,20 ft,18.289,2467.72,0.5576
554429,189876,Dry,40 ft HC,65,1884,0.8564
557648,199171,Dry,40 ft,51.462,5125.26,0.7658
395793,109906,Dry,40 ft HC,65.71,5494,0.8657
578123,203567,Dry,40 ft,46.6,4170,0.6935
410578,102033,Dry,40 ft,40.88,8508.1,0.6083
470459,135682,Dry,40 ft HC,65.22,5761.5,0.8593
143330,52901,Dry,20 ft,23.61,6070.12,0.7198
564190,200164,Dry,40 ft HC,64.025,9212,0.8435
519700,168210,Dry,40 ft HC,56.415,17830,0.7433
46513,12148,Dry,40 ft HC,56.333,5320.92,0.7422
304952,83875,Dry,40 ft HC,68.38,12610,0.9009
591860,223036,Dry,40 ft,50.059,5775.63,0.7449
536494,178670,Dry,40 ft HC,51.084,6073.28,0.673
533692,175027,Dry,40 ft HC,48.11,5405.2,0.6339
222073,62039,Dry,40 ft,25.5,2812.15,0.3795
595018,65103,Dry,40 ft,52.34,6287.76,0.7789
438882,120494,Dry,40 ft,56.99,8168.75,0.8481
43018,10412,Dry,40 ft HC,66.63,7880.03,0.8779
578431,204117,Dry,20 ft,18.54,1609.1,0.5652
325255,83879,Dry,40 ft,33.12,4720.52,0.4929
588238,223121,Dry,40 ft HC,63.02,7634.63,0.8303
457360,134861,Dry,40 ft HC,65.11,6858.9,0.8578
409046,106249,Dry,40 ft HC,65.24,9731,0.8596
489857,149435,Dry,20 ft,23,6002.2,0.7012
110569,42074,Dry,40 ft HC,64.4,6222,0.8485
230928,64183,Dry,40 ft,36.663,4996,0.5456
578066,211631,Dry,40 ft,53.728,6282.6,0.7995
533535,90349,Dry,40 ft HC,64.33,6050,0.8476
557645,198976,Dry,40 ft HC,57.22,6310.1,0.7539
134644,46473,Dry,40 ft,33.2,8176,0.494
580743,209090,Dry,40 ft HC,67.57,17563.78,0.8903
557645,198981,Dry,40 ft,51.652,4663.05,0.7686
546288,186854,Dry,40 ft HC,66.216,6634.72,0.8724
591954,23338,Dry,40 ft HC,63.379,7273.85,0.835
449911,127600,Dry,20 ft,20.23,5145.28,0.6168
571460,211763,Dry,40 ft HC,53.769,6322.3,0.7084
520507,171314,Dry,40 ft,53.65,6798.8,0.7984
124158,44733,Dry,40 ft HC,63.48,8078,0.8364
409097,111913,Dry,40 ft HC,65.64,9758,0.8648
403478,108578,Dry,40 ft HC,64.576,6760,0.8508
474031,143032,Dry,40 ft,56.08,4363,0.8345
471975,148705,Dry,20 ft,24.043,7883.15,0.733
239266,66413,Dry,40 ft,36.66,4996,0.5455
521874,169641,Dry,40 ft HC,49.35,2927.16,0.6502
608360,230174,Dry,45 ft HC,70,48978,0.813
542579,178838,Dry,40 ft,44.16,6812,0.6571
127693,17173,Dry,40 ft HC,50.63,3953.39,0.6671
520507,96466,Dry,40 ft,52.379,6675.12,0.7794
397248,97809,Dry,40 ft,36.66,5700.4,0.5455
570429,213886,Dry,20 ft,17.769,2277,0.5417
425309,115827,Dry,20 ft,28.77,5552.33,0.8771
536490,178366,Dry,40 ft,53.411,6939.64,0.7948
375674,97138,Dry,40 ft HC,50,10819.03,0.6588
563979,203249,Dry,40 ft HC,53.322,6077.81,0.7025
580715,209189,Dry,40 ft,46.79,4217.64,0.6963
566426,202833,Dry,40 ft,36,2548,0.5357
248852,69187,Dry,20 ft,16.67,1199.5,0.5082
112510,38730,Dry,45 ft HC,55.29,5884.31,0.6422
524153,165971,Dry,40 ft HC,67.87,6720,0.8942
366584,93141,Dry,40 ft,42.77,5958.764,0.6365
395906,98742,Dry,40 ft HC,64.81,9410,0.8539
555113,195535,Dry,40 ft HC,64.152,6890.4,0.8452
478082,144548,Dry,40 ft HC,54.53,3785.37,0.7184
251722,71001,Dry,20 ft,26.59,9221,0.8107
580655,215793,Dry,40 ft,58.795,7611.06,0.8749
500920,154517,Dry,40 ft HC,68.182,6155.15,0.8983
392090,101425,Dry,40 ft,46.5,11722.38,0.692
