shipment_id,shipment_created_in_system_date,mode,bco,freight_service,freight_type,incoterms,contains_dangerous_goods,supplier_company_id,consignee_company_id,supplier_lat,supplier_lng,departure_port,arrival_port,inland_port,consignee_final_destination_lat,consignee_final_destination_lng,tradelane,freight_carrier,actual_cargo_ready_date,scheduled_departure_port_departure_date,actual_departure_port_departure_date,scheduled_arrival_port_arrival_date,actual_arrival_port_arrival_date,scheduled_inland_port_arrival_date,actual_inland_port_arrival_date,scheduled_delivery_date,actual_delivery_date,includes_customs,target_net_revenue,estimated_total_cost,actual_total_cost,actual_total_invoice,actual_net_revenue
127788,2017/11/3,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,24.0146503,114.7483743,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,35.0466593,-116.2452407,TPEB,Singapore Airlines Cargo Pte. Ltd.,2017/11/4,2017/11/8 16:00,2017/11/9 08:57,2017/11/9 08:00,2017/11/12 01:56,,,2017/11/15 20:00,2017/11/14 08:00,t,1466.07,14762.5,13866.83,14762.5,895.67
119481,2017/10/9,Ocean FCL,f,CY to CY,Port to Door,FOB,f,547315,557918,11.98722124,107.4937502,"Ho Chi Minh, Vietnam","Los Angeles, CA",,35.06190024,-116.2474848,TPEB,"NFI Logistics (DBA: Logistic Services USA, LLC)",2017/10/12,2017/10/20 00:30,2017/10/20 00:30,2017/11/4 17:00,2017/11/7 04:55,,,2017/11/16 08:00,2017/11/16 18:00,t,514.47,3558.46,3205.74,4142.99,937.25
111973,2017/9/9,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,24.01049949,114.7504995,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,34.96528049,-116.7180915,TPEB,Singapore Airlines Cargo Pte. Ltd.,2017/9/9,2017/9/10 16:00,2017/9/11 08:14,2017/9/11 07:00,2017/9/12 04:13,,,2017/9/13 19:00,2017/9/13 16:30,t,688.73,6989.24,6872.17,6989.24,117.07
351184,2018/7/19,Ocean FCL,f,CY to CY,Port to Door,FOB,f,635558,543943,23.63665576,114.9995988,"Hong Kong, Hong Kong","Los Angeles, CA",,35.03138076,-116.9686562,TPEB,Gabon Airlines Cargo,2018/7/31,2018/8/8 16:00,2018/8/8 20:34,2018/8/25 07:00,2018/8/26 07:00,,,2018/8/31 07:00,2018/8/31 23:30,t,1307.55,13521.15,12554.96,13706.48,1151.52
224309,2018/3/14,Air,f,CFS to CFS,Port to Door,FOB,f,637012,548254,23.31812356,115.1805276,HKG - Hong Kong - Hong Kong,ORD - Chicago - IL,,42.63648656,-87.12735444,TPEB,WEC Lines,2018/4/10,2018/4/11 19:05,2018/4/11 19:05,2018/4/13 02:00,2018/4/13 02:00,,,2018/4/16 17:00,2018/4/16 05:00,t,196.21,2090.81,2011.05,2322.08,311.03
468276,2018/12/24,Ocean FCL,f,CY to CY,Port to Port,FOB,f,654310,546609,23.95782877,114.6622348,"Yantian, China","Long Beach, California",,34.87176777,-117.0766732,TPEB,G & M TRUCKING LLC,2019/1/14,2019/1/22 01:00,2019/1/25 04:00,2019/2/8 20:00,2019/2/9 20:00,,,2019/2/18 20:00,2019/2/15 20:00,t,261.21,2720.26,2615.97,2924.82,308.85
481321,2019/1/18,Air,f,CFS to CFS,Port to Door,FOB,f,693468,654884,23.67658598,115.025127,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,35.23610598,-117.423337,TPEB,Schreiner Airways,2019/1/25,2019/1/28 06:10,2019/1/28 06:15,2019/1/28 23:06,2019/1/28 23:01,,,2019/1/31 18:00,2019/1/31 18:00,t,483.61,9855.78,10714.33,10546.45,-167.88
415249,2018/9/14,Air,f,CFS to CFS,Port to Door,FOB,f,692696,654884,36.8413212,105.1750582,PVG - Shanghai - China,ORD - Chicago - IL,,40.2921372,-83.4695078,TPEB,WEC Lines,2018/9/21,2018/9/26 16:00,2018/9/26 16:00,2018/9/29 17:00,2018/9/29 05:00,,,2018/10/2 04:00,2018/10/2 04:00,t,1523.58,30770.04,32813.71,30770.04,-2043.67
555181,2019/6/11,Ocean FCL,f,CY to CY,Port to Door,FOB,f,749086,683679,32.8397773,119.9650543,"Shanghai, China","New York, NY / Newark, NJ",,42.4002863,-71.8669227,TPEB,Combimar & Agemar,2019/8/1,2019/8/21 04:00,2019/8/25 04:00,2019/9/22 16:00,,,,2019/9/27 16:00,,t,158.06,3290,0,3512.59,3512.59
496412,2019/2/26,Ocean FCL,f,CY to CY,Port to Door,FOB,f,598234,543943,36.84120192,105.1749389,"Hong Kong, Hong Kong","Rotterdam, Netherlands",,52.46656892,13.07108392,FEWB,Combimar & Agemar,2019/3/7,2019/3/17 09:00,2019/3/17 04:00,2019/4/16 13:00,2019/4/17 10:00,,,2019/4/23 12:00,2019/4/23 12:00,t,496.74,5148.59,4233.69,5430.82,1197.13
418151,2018/9/20,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,24.00918688,114.9413929,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,35.03037988,-116.9696571,TPEB,QFS Transportation,2018/9/20,,2018/9/21 22:55,2018/9/22 17:25,2018/9/22 17:25,,,2018/10/3 07:00,2018/10/3 07:00,t,2070.39,20858.22,17417.8,20878.84,3461.04
395788,2018/8/23,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,23.87438773,113.8611517,"Yantian, China","Long Beach, California",,34.87081673,-117.0776243,TPEB,G & M TRUCKING LLC,2018/10/10,2018/10/16 01:00,2018/10/16 01:00,2018/10/31 15:00,2018/10/31 15:00,,,2018/11/10 20:00,2018/11/7 08:00,f,228.54,2285.41,2259.62,2373.11,113.49
498268,2019/3/1,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,23.8734767,113.8602407,"Yantian, China","Los Angeles, CA",,34.8699057,-117.0785353,TPEB,Combimar & Agemar,2019/4/18,2019/4/25 16:00,2019/4/24 16:38,2019/5/9 07:00,2019/5/10 08:51,,,2019/5/19 19:00,2019/5/14 19:00,t,209.86,2207.05,1893.64,2298.83,405.19
262971,2018/4/26,Ocean FCL,f,CY to CY,Port to Door,FOB,f,547315,557918,11.98408282,107.4906118,"Cai Mep, Vietnam (Int. Terminal)","Los Angeles, CA","Long Beach, California",35.05905482,-116.2508792,TPEB,G & M TRUCKING LLC,2018/5/8,2018/5/14 10:00,2018/5/15 10:00,2018/5/31 01:00,2018/5/31 01:00,2018/6/2 07:00,2018/6/2 07:00,2018/6/8 07:00,2018/6/8 15:00,t,297.83,2243.31,1948.43,2717.78,769.35
91891,2017/6/16,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,23.82115412,115.1415591,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,35.05868312,-116.2507009,TPEB,QFS Transportation,2017/6/17,2017/6/18 16:00,2017/6/19 04:00,2017/6/20 07:00,2017/6/20 19:00,,,2017/6/23 01:00,2017/6/22 15:30,t,506.71,5169.44,4682.74,5169.44,486.7
527848,2019/4/24,Ocean FCL,f,CY to CY,Port to Port,FOB,f,639362,546609,24.04987659,114.9990256,"Yantian, China","Long Beach, California",,34.86901159,-117.0794294,TPEB,British Airways p.l.c.,2019/4/26,2019/5/6 01:00,2019/5/5 05:14,2019/5/19 23:00,2019/5/20 06:30,,,2019/6/2 12:00,2019/5/22 19:00,t,301.92,3127.79,2588.15,3387.95,799.8
120599,2017/10/12,Air,f,CFS to CFS,Door to Door,FOB,f,598234,543943,24.00694213,114.7469421,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,34.96172313,-116.7216489,TPEB,Garuda Indonesia,2017/10/11,2017/10/12 16:00,2017/10/12 16:00,2017/10/13 07:00,2017/10/13 07:00,,,2017/10/16 07:00,2017/10/16 17:00,t,427.18,4374.23,4108.86,4400.1,291.24
103212,2017/8/4,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,24.00682348,114.7468235,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,35.05817048,-116.2512135,TPEB,Singapore Airlines Cargo Pte. Ltd.,2017/8/5,2017/8/6 16:00,2017/8/7 08:12,2017/8/8 07:00,2017/8/8 04:18,,,2017/8/10 04:00,2017/8/9 21:30,t,1319.4,13296.44,12385.61,13296.44,910.83
358212,2018/7/25,Ocean FCL,f,CY to CY,Port to Door,FOB,f,606659,548254,11.79966972,107.6062347,"Ho Chi Minh, Vietnam","New York, NY / Newark, NJ",,41.56333372,-74.73492928,TPEB,Orient Thai Airlines,2018/8/6,2018/8/9 17:00,2018/8/9 17:00,2018/9/10 04:00,2018/9/11 07:28,,,2018/9/20 16:00,2018/9/20 17:00,t,1753.93,17668.66,17049.86,19179.15,2129.29
102890,2017/8/3,Air,f,CFS to CFS,Door to Door,FOB,f,598234,543943,24.00646498,114.746465,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,34.96124598,-116.722126,TPEB,QFS Transportation,2017/8/4,2017/8/6 16:00,2017/8/6 16:00,2017/8/8 07:00,2017/8/7 07:00,,,2017/8/10 02:00,2017/8/9 19:00,t,1104.1,11143.45,10804.9,11143.45,338.55
493848,2019/2/20,Ocean FCL,f,CY to CY,Port to Port,FOB,f,639363,546609,31.21028486,120.7011449,Ningbo,"Los Angeles, CA",,34.86842086,-117.0800201,TPEB,Combimar & Agemar,2019/3/15,2019/3/24 04:00,2019/3/24 10:57,2019/4/6 19:00,2019/4/6 12:39,,,2019/4/14 19:00,2019/4/11 19:00,t,135.12,1480.6,1296.3,1578.96,282.66
562100,2019/6/21,Ocean FCL,f,CY to CY,Port to Door,FOB,f,693225,654884,30.30059362,121.0163126,"Shanghai, China","Los Angeles, CA",,35.23263762,-117.4268054,TPEB,Gabon Airlines Cargo,2019/7/5,2019/7/12 04:00,2019/7/12 12:30,2019/7/23 19:00,2019/7/23 07:15,,,2019/7/30 12:00,2019/7/30 16:30,t,192.29,5058.08,4050.43,5502.67,1452.24
395628,2018/8/23,Ocean FCL,f,CY to CY,Port to Door,FOB,f,598234,543943,24.00593262,114.9381386,"Hong Kong, Hong Kong","Los Angeles, CA",,35.02712562,-116.9729114,TPEB,Air Creebec,2018/8/25,2018/9/9 16:00,2018/9/9 20:07,2018/9/27 07:00,2018/9/27 07:00,,,2018/10/4 19:00,2018/10/4 07:00,t,368.94,4538.44,4049.2,5528.35,1479.15
128160,2017/11/6,Ocean FCL,f,CY to CY,Port to Port,FOB,f,639361,546609,25.78945608,121.9440711,"Yantian, China","Vancouver, Canada","Montreal, QC",46.47258508,-72.78721392,TPEB,National Airlines,2017/11/17,2017/11/20 12:00,2017/11/19 19:12,2017/12/7 17:00,2017/12/9 03:12,2017/12/20 05:00,2017/12/20 16:16,2017/12/21 05:00,2017/12/21 05:00,f,530.59,5305.92,4554.6,4787.77,233.17
575115,2019/7/11,Air,f,CFS to CFS,Door to Door,DDP,t,547503,547503,23.51585492,114.9295659,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,52.83872392,5.498315925,FEWB,Aero Lloyd,2019/7/12,2019/7/17 13:55,2019/7/17 13:55,2019/7/19 00:03,2019/7/18 10:00,,,2019/7/23 10:00,2019/7/23 10:00,t,84.57,845.82,1141.96,845.82,-296.14
562943,2019/6/22,Ocean FCL,f,CY to CY,Port to Door,FOB,f,606659,548254,11.83591586,107.6194159,"Cai Mep, Vietnam (Int. Terminal)","New York, NY / Newark, NJ",,41.56231186,-74.73595114,TPEB,Combimar & Agemar,2019/7/4,2019/7/14 05:00,2019/7/13 05:09,2019/8/9 16:00,2019/8/9 20:10,,,2019/8/16 12:00,2019/8/16 12:00,t,360.58,3735.35,3541.29,4026.45,485.16
608820,2019/8/30,Air,f,CFS to CFS,Port to Door,FOB,f,622800,548254,17.02988729,109.1776473,HAN - Hanoi - Vietnam,JFK - New York - NY,,41.56224329,-74.73601971,TPEB,Vepco Transport B.V.,2019/9/10,2019/9/11 07:30,2019/9/11 05:00,2019/9/14 15:35,2019/9/14 16:00,,,2019/9/18 12:00,,t,2359.1,23720.59,20867.57,25804.2,4936.63
607688,2019/8/29,Ocean FCL,f,CY to CY,Port to Door,FOB,f,693468,654884,23.65888737,115.0117304,"Yantian, China","Sydney, Australia",,-33.05670763,151.8207334,ROW,Gabon Airlines Cargo,2019/9/4,2019/9/14 05:00,2019/9/13 09:44,2019/9/23 14:00,,,,2019/10/1 02:00,,t,108.72,2293.6,213.74,2293.6,2079.86
83231,2017/5/8,Air,f,CFS to CFS,Port to Door,FOB,f,598641,543943,23.6245273,115.0236383,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,35.0006013,-117.4055917,TPEB,QFS Transportation,2017/5/8,2017/5/10 04:00,2017/5/10 04:00,2017/5/10 19:00,2017/5/10 19:00,,,2017/5/12 19:00,2017/5/11 07:00,t,311.49,3217.59,3069.96,3217.59,147.63
530688,2019/4/29,Ocean FCL,f,CY to CY,Port to Port,FOB,f,584585,546609,31.12753255,122.0060586,Ningbo,"Los Angeles, CA",,34.86678755,-117.0816534,TPEB,Amazon SPD,2019/5/15,2019/5/22 15:00,2019/5/22 04:00,2019/6/7 07:00,2019/6/7 19:00,,,2019/6/17 12:00,2019/6/13 19:00,t,102.75,1136.43,1082.46,1416.64,334.18
83536,2017/5/9,Ocean FCL,f,CY to CY,Port to Door,FOB,f,598641,543943,23.51739192,115.0321609,"Hong Kong, Hong Kong","Los Angeles, CA",,35.05564292,-116.2537411,TPEB,Balkan Bulgarian Airlines,2017/5/11,2017/5/15 04:00,2017/5/17 04:00,2017/5/31 19:00,2017/5/31 12:12,,,2017/6/6 19:00,2017/6/6 07:00,t,265.72,2760.04,2603.13,2967.02,363.89
519824,2019/4/11,Air,f,CFS to CFS,Port to Door,FOB,f,693219,654884,31.90422685,122.3883159,PVG - Shanghai - China,LAX - Los Angeles - CA,,35.23056385,-117.4288791,TPEB,Singapore Airlines Cargo Pte. Ltd.,2019/4/10,,2019/4/18 20:10,2019/4/19 17:35,2019/4/19 17:35,,,2019/4/22 12:00,2019/4/22 19:00,t,43.46,1054.21,794.14,1059.41,265.27
48700,2016/10/14,Air,f,CFS to CFS,Port to Door,,f,598641,543943,23.62278952,115.0219005,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,34.93132052,-117.4072065,TPEB,Singapore Airlines Cargo Pte. Ltd.,2016/10/13,2016/10/17 16:00,2016/10/17 16:00,2016/10/18 07:00,2016/10/18 07:00,,,2016/10/20 07:00,2016/10/20 07:00,t,858.79,8690.81,6996.45,8690.81,1694.36
141488,2017/12/20,Air,f,CFS to CFS,Door to Door,EXW,t,635558,543943,23.5287697,114.8575297,HKG - Hong Kong - Hong Kong,SYD - Sydney - Australia,,-36.9327003,146.2170277,ROW,Singapore Airlines Cargo Pte. Ltd.,2017/12/22,2017/12/24 16:00,2017/12/25 08:37,2017/12/28 01:00,2017/12/27 13:00,,,2018/1/5 01:00,2018/1/2 13:00,t,182.51,2090.47,1579.78,2177.04,597.26
473071,2019/1/4,Ocean FCL,f,CY to CY,Port to Door,FOB,f,692696,654884,36.8349867,105.1687237,"Shanghai, China","Los Angeles, CA",,35.2296947,-117.4297483,TPEB,Gabon Airlines Cargo,2019/1/23,2019/2/1 04:00,2019/1/25 06:00,2019/2/5 20:00,2019/2/6 00:07,,,2019/2/13 16:00,2019/2/13 16:00,t,240.03,5118.76,4400.8,5495.45,1094.65
449637,2018/11/19,Ocean FCL,f,CY to CY,Port to Door,FCA,t,598641,543943,23.62542349,115.0131905,"Hong Kong, Hong Kong","Rotterdam, Netherlands",,52.46003549,13.06455049,FEWB,Orient Thai Airlines,2018/11/30,2018/12/7 03:07,2018/12/6 09:34,2019/1/11 04:00,2019/1/12 07:20,,,2019/1/16 07:00,2019/1/16 11:00,t,364,3888.65,3701.82,4013.51,311.69
304861,2018/6/8,Ocean FCL,f,CY to CY,Port to Port,FOB,f,639363,546609,31.20664975,120.6975098,Ningbo,"Vancouver, Canada","Montreal, QC",,,TPEB,National Airlines,2018/6/30,2018/7/7 20:00,2018/7/5 18:50,2018/7/22 07:00,2018/7/22 00:39,2018/7/31 04:00,2018/8/1 04:00,,,f,261.15,2611.45,2773.82,3091.28,317.46
125155,2017/10/26,Ocean FCL,f,CY to CY,Port to Door,FOB,f,649537,546609,32.08346652,122.0281175,"Shanghai, China","Long Beach, California",,34.86462852,-117.0837985,TPEB,G & M TRUCKING LLC,2017/11/16,2017/12/1 04:00,2017/11/30 16:00,2017/12/13 20:00,2017/12/13 08:00,,,2017/12/23 20:00,2017/12/21 08:00,f,145.21,1452.09,1209.74,1327.18,117.44
610590,2019/9/3,Ocean FCL,f,CY to CY,Port to Port,FOB,f,619714,548913,24.79470471,115.7412687,"Yantian, China","Prince Rupert, Bc, Canada","Indianapolis, Indiana",40.68332671,-85.37701429,TPEB,British Airways p.l.c.,2019/9/30,2019/10/4 10:00,,2019/10/19 07:00,,2019/10/26 04:00,,2019/10/31 16:00,,t,5106.41,51194.27,0,55105.85,55105.85
541190,2019/5/16,Ocean FCL,f,CY to CY,Door to Door,EXW,f,654884,654884,35.22846961,-117.4309734,"Savannah, Georgia","London Gateway, United Kingdom",,52.83810461,1.491650612,TAEB,Aerochago Airlines,2019/5/17,2019/6/5 01:00,2019/6/4 16:00,2019/6/17 04:00,2019/6/18 01:07,,,2019/6/25 11:00,2019/6/20 11:00,t,219.05,4423.77,3847.31,4766.53,919.22
549412,2019/5/31,Ocean FCL,f,CY to CY,Port to Door,FOB,f,737903,668418,25.53012479,118.9081218,"Xiamen, China","Immingham, United Kingdom",,54.47346579,-0.160901209,FEWB,Gabon Airlines Cargo,2019/6/4,2019/6/13 07:00,2019/6/12 13:42,2019/7/28 11:00,2019/7/28 11:00,,,2019/8/7 11:00,2019/8/7 11:00,t,218.3,2225.08,2243.12,2292.23,49.11
351202,2018/7/19,Ocean FCL,f,CY to CY,Port to Door,FOB,f,598234,543943,24.00129669,114.9335027,"Hong Kong, Hong Kong","Los Angeles, CA",,35.02248969,-116.9775473,TPEB,Gabon Airlines Cargo,2018/7/25,2018/8/1 19:00,2018/8/2 19:30,2018/8/19 00:00,2018/8/18 21:00,,,2018/8/23 19:00,09:47.0,t,293.29,3109.56,2334.15,3343.18,1009.03
606968,2019/8/28,Air,f,CFS to CFS,Port to Door,FOB,f,668631,656536,32.3101736,121.5836206,PVG - Shanghai - China,AMS - Amsterdam - Netherlands,,52.4303126,6.6597726,FEWB,Aero Lloyd,2019/9/4,,2019/9/9 16:00,2019/9/10 00:00,2019/9/10 00:00,,,2019/9/18 10:00,,t,171.1,1711.05,1475.3,2049.08,573.78
495705,2019/2/25,Ocean FCL,f,CY to CY,Port to Door,FOB,f,637012,548254,23.30941886,115.1718229,"Hong Kong, Hong Kong","New York, NY / Newark, NJ",,41.55803486,-74.74022814,TPEB,Combimar & Agemar,2019/3/12,2019/3/17 20:00,2019/3/17 08:10,2019/4/19 12:00,2019/4/19 06:59,,,2019/4/26 11:00,2019/4/26 11:00,t,444.26,4572.99,4250.92,4916.2,665.28
92172,2017/6/19,Ocean FCL,f,CY to CY,Door to Door,EXW,f,609555,594248,24.13817035,114.2311703,"Yantian, China",Jacksonville,,30.79389735,-80.41256365,TPEB,"NFI Logistics (DBA: Logistic Services USA, LLC)",2017/6/26,2017/7/2 17:00,2017/7/2 02:12,2017/8/7 23:00,2017/8/7 23:00,,,2017/8/11 16:00,2017/8/11 16:00,t,761.05,5176.96,4672.48,5931.54,1259.06
500261,2019/3/6,Ocean FCL,f,CY to CY,Port to Door,FOB,f,692696,654884,36.83255772,105.1662947,"Shanghai, China","Los Angeles, CA",,35.22726572,-117.4321773,TPEB,Gabon Airlines Cargo,2019/3/15,2019/3/22 04:00,2019/3/22 04:25,2019/4/2 14:00,2019/4/2 17:17,,,2019/4/5 12:00,2019/4/5 19:00,t,180.72,3876.97,3793.64,4537.93,744.29
409161,2018/9/4,Air,f,CFS to CFS,Port to Door,FOB,f,622800,548254,23.30585353,115.1467825,HKG - Hong Kong - Hong Kong,JFK - New York - NY,,41.55737653,-74.74088647,TPEB,QFS Transportation,2018/9/19,,2018/9/20 05:25,2018/9/20 23:30,2018/9/20 23:30,,,2018/9/28 16:00,2018/9/28 15:00,t,1369.13,13821.84,11329.91,15068.89,3738.98
423531,2018/9/29,Ocean FCL,f,CY to CY,Port to Door,FOB,f,598234,543943,24.00001152,114.9322175,"Hong Kong, Hong Kong","Melbourne, Australia",,-37.03551648,146.1693425,ROW,British Airways p.l.c.,2018/10/11,2018/10/16 07:00,2018/10/16 07:00,2018/11/1 18:00,2018/10/30 18:00,,,2018/11/1 13:00,2018/11/1 13:00,f,264.81,3514.28,4919.91,3724.82,-1195.09
120132,2017/10/11,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,23.86552961,113.8522936,"Yantian, China","Los Angeles, CA",,34.86185961,-117.0865674,TPEB,Aerochago Airlines,2017/11/9,2017/11/15 04:00,2017/11/15 04:00,2017/11/29 02:00,2017/11/28 08:29,,,2017/11/29 00:00,2017/11/28 08:00,f,137.43,1374.27,1405.63,1933.39,527.76
261410,2018/4/25,Ocean FCL,f,CY to CY,Port to Port,FOB,f,632222,546609,30.95365099,122.523487,Ningbo,"Vancouver, Canada","Montreal, QC",,,TPEB,National Airlines,2018/5/14,2018/5/17 20:00,2018/5/19 23:58,2018/6/2 07:00,2018/6/2 22:02,2018/6/12 04:00,2018/6/10 04:00,,,f,296.92,2969.24,3081.11,3136.52,55.41
440956,2018/11/1,Ocean FCL,f,CY to CY,Port to Port,FOB,f,633728,546609,23.74165485,114.2373618,"Yantian, China","Vancouver, Canada","Montreal, QC",46.46725085,-72.79332015,TPEB,Combimar & Agemar,2018/11/29,2018/12/6 16:00,2018/12/7 02:41,2018/12/28 11:30,2018/12/30 01:59,2019/1/12 05:00,2019/1/12 17:00,2019/1/22 17:00,2019/1/14 17:00,t,448.39,4483.94,4351.74,4581.21,229.47
542493,2019/5/20,Ocean FCL,f,CY to CY,Port to Door,FOB,f,631676,546609,23.86510421,113.8518682,"Yantian, China","Vancouver, Canada","Montreal, QC",46.38110221,-70.99420179,TPEB,Aerochago Airlines,2019/6/12,2019/6/18 14:00,2019/6/17 15:08,2019/7/5 15:00,2019/7/6 21:18,2019/7/17 16:00,2019/7/16 16:00,2019/7/22 16:00,2019/7/18 16:00,f,423.87,4238.67,4099.27,4487.72,388.45
472946,2019/1/4,Air,f,CFS to CFS,Port to Door,FOB,f,693219,654884,31.89948248,122.3835715,PVG - Shanghai - China,YVR - Vancouver - Canada,YYZ - Toronto - Canada,44.71047148,-78.67808452,TPEB,Hillside Warehouse and Trucking,2019/1/16,2019/1/17 16:00,2019/1/18 04:00,2019/1/18 08:00,2019/1/18 20:00,2019/1/18 05:00,2019/1/20 17:00,2019/1/24 17:00,2019/1/24 17:00,t,711.48,14334.15,13345.02,15684.36,2339.34
41047,2016/8/22,Ocean FCL,f,CY to CY,Port to Port,FOB,f,632221,546609,24.01376596,114.08026,"Yantian, China","Vancouver, Canada","Montreal, QC",,,TPEB,"Air Cargo Carriers, Inc.",2016/9/8,2016/9/15 16:00,2016/9/14 16:00,2016/10/2 07:00,2016/10/3 07:00,2016/10/9 04:00,2016/10/9 04:00,,,f,295.1,2951.02,2683.13,3087.06,403.93
425846,2018/10/5,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,24.00248313,114.7362071,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,35.01985113,-116.9801859,TPEB,QFS Transportation,2018/10/6,2018/10/9 18:50,2018/10/10 04:00,2018/10/10 11:10,2018/10/10 11:10,,,2018/10/11 19:00,2018/10/11 07:00,t,4617.79,46847.65,34729.19,46863.38,12134.19
93690,2017/6/24,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,23.81250497,115.13291,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,34.95154697,-116.729056,TPEB,Garuda Indonesia,2017/6/24,2017/6/27 04:00,2017/6/27 04:00,2017/6/28 19:00,2017/6/27 19:00,,,2017/6/30 19:00,2017/6/30 07:00,t,995.42,10057.83,9605.23,11053.24,1448.01
477981,2019/1/14,Air,f,CFS to CFS,Door to Door,EXW,t,719753,719753,32.31851613,122.5569771,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,39.48720113,-120.4316879,TPEB,Schreiner Airways,2019/1/18,2019/1/21 06:10,2019/1/21 08:42,2019/1/22 00:43,2019/1/22 00:59,,,2019/1/24 20:00,2019/1/24 21:30,t,71.09,1552.63,2203.51,1495.01,-708.5
302386,2018/6/6,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,23.86383846,113.8506025,"Yantian, China","Long Beach, California",,34.86026746,-117.0881735,TPEB,G & M TRUCKING LLC,2018/6/28,2018/7/4 01:00,2018/7/3 21:47,2018/7/18 14:00,2018/7/18 07:00,,,2018/7/28 19:00,2018/7/25 07:00,f,108.43,1084.28,1061.23,1519.04,457.81
520507,2019/4/12,Ocean FCL,f,CY to CY,Port to Port,FOB,f,619714,548913,24.79049911,115.7370631,"Yantian, China","Vancouver, Canada","Indianapolis, Indiana",40.73770111,-85.05287589,TPEB,National Airlines,2019/5/10,2019/5/14 16:00,2019/5/14 13:47,2019/6/1 07:00,2019/6/1 15:06,2019/6/18 16:00,2019/6/18 16:00,2019/6/19 16:00,2019/6/20 16:00,t,5550.25,55633.49,64958.9,60106.57,-4852.33
78672,2017/4/15,Air,f,CFS to CFS,Port to Door,FOB,f,609571,552355,23.68901838,115.2149434,SZX - Shenzhen - China,SEA - SeaTac - WA,,48.41940738,-121.2545966,TPEB,AGX Freight Carriers,2017/4/12,2017/4/21 04:00,2017/4/21 04:00,2017/4/25 19:00,2017/4/25 19:00,,,2017/4/26 19:00,2017/4/26 19:00,t,77.01,873.89,628.71,984.74,356.03
433110,2018/10/18,Air,f,CFS to CFS,Port to Door,FCA,f,598641,543943,23.61932105,115.007465,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,35.01821505,-116.981822,TPEB,Schreiner Airways,2018/10/20,2018/10/23 21:15,2018/10/23 21:15,2018/10/25 02:16,2018/10/25 03:07,,,2018/10/25 19:00,2018/10/25 07:00,t,3648.24,37703.37,17515.45,37724.36,20208.91
141483,2017/12/20,Air,f,CFS to CFS,Door to Door,EXW,t,635558,543943,23.52185164,114.8506116,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,35.03236664,-116.2595334,TPEB,Singapore Airlines Cargo Pte. Ltd.,2017/12/22,2017/12/24 16:00,2017/12/26 20:30,2017/12/26 20:00,2017/12/27 08:15,,,2017/12/27 20:00,2017/12/28 06:00,t,1537.89,15510.2,16155.59,17007.34,851.75
420721,2018/9/25,Ocean FCL,f,CY to CY,Port to Port,FOB,f,639363,546609,31.20044629,120.6913063,Ningbo,"Los Angeles, CA",,34.85858229,-117.0898587,TPEB,Combimar & Agemar,2018/10/29,2018/11/5 16:00,2018/11/5 20:03,2018/11/18 22:00,2018/11/21 07:13,,,2018/11/25 08:00,2018/11/21 08:00,f,275.66,2756.62,2700.96,2730.36,29.4
615923,2019/9/10,Ocean FCL,f,CY to CY,Door to Door,EXW,t,742908,654884,23.07085196,114.154018,"Yantian, China","Sydney, Australia",,-33.06631304,151.811128,ROW,Gabon Airlines Cargo,2019/9/18,2019/9/25 16:00,,2019/10/8 01:00,,,,2019/10/15 01:00,,t,265.58,5464.11,0,4649.88,4649.88
